type,frame,parent,children,x,y,tid,from,to
division,107,49527.0,50853;50854,129.88146674246732,603.7353610005686,,,
division,107,50826.0,50855,1492.3745704467353,1456.680412371134,,,
division,107,50829.0,50856;50857,584.0085497150095,1513.8790373654213,,,
division,107,50674.0,50858;50859,1404.126819126819,1504.5675675675675,,,
division,107,50485.0,50860,1006.0045572916666,1758.2076822916667,,,
division,107,50789.0,50861;50862,434.74457994579944,1770.021002710027,,,
division,107,50546.0,50863,820.5500608025942,1838.4025131738954,,,
division,107,50688.0,50864,558.2342691190706,1911.8576960309776,,,
division,110,50908.0,52211,129.45423293996922,202.5453052847614,,,
division,110,50920.0,52212,612.3267732135781,209.80095099722627,,,
division,110,50934.0,52213,1172.4127575624725,213.2580008768084,,,
division,110,51067.0,52214,149.15577078288942,574.773607748184,,,
division,110,51562.0,52215;52216,1593.0939542483661,1136.8366013071895,,,
division,110,52054.0,52217,438.76151761517616,1757.670054200542,,,
division,110,52144.0,52218,1525.8195944166448,1865.6599947326838,,,
division,110,52186.0,52219,1505.8913994169095,1914.1166180758019,,,
division,111,50920.0,52279,610.0397546569741,204.28333711949114,,,
division,111,50928.0,52280;52281,935.0006629301513,201.8800096426204,,,
division,111,51056.0,52282,50.38594424813506,547.764821358461,,,
division,111,51189.0,52283,34.87091338051904,696.530839231547,,,
division,111,51463.0,52284,935.5933117583603,1008.764832793959,,,
division,111,51565.0,52285,337.79133858267716,1124.4468503937007,,,
division,111,51634.0,52286,231.20287404902788,1216.6568047337278,,,
division,111,51893.0,52287;52288,91.84628099173554,1570.7867768595042,,,
division,111,51931.0,52289,704.9960784313726,1615.8203921568627,,,
division,111,51933.0,52290,592.9130028063611,1614.7418147801684,,,
division,111,51970.0,52291,752.4755480607082,1654.6475548060707,,,
division,111,51984.0,52292,236.02955367913148,1674.2490952955368,,,
division,111,52049.0,52293,409.5466778805719,1740.797308662742,,,
division,111,52178.0,52294,558.7679611650485,1895.8582524271844,,,
division,111,52189.0,52295,1102.774562989753,1914.2302591922846,,,
division,111,52192.0,52296,1256.2241653418123,1914.6732909379969,,,
division,114,52404.0,53722,189.93375264519162,207.00141076886902,,,
division,114,52420.0,53723,879.5938066769664,206.29273863102034,,,
division,114,52750.0,53724,54.67807585568918,788.6369102682701,,,
division,114,52892.0,53725,48.41102899374645,975.5448171309456,,,
division,114,53531.0,53726,610.7205513784461,1732.7117794486217,,,
division,114,53642.0,53727,1705.1663296258848,1848.052578361982,,,
division,114,53678.0,53728,1470.117156862745,1887.160294117647,,,
division,115,52406.0,53767,283.63211180807747,206.1149994497634,,,
division,115,52414.0,53768,631.0297836129346,210.49993921711646,,,
division,115,52449.0,53769,68.94936295328324,438.77360339758246,,,
division,115,52699.0,53770,58.639551526717554,742.8912213740458,,,
division,115,52750.0,53771,55.913215859030835,777.0277533039648,,,
division,115,52841.0,53772,1581.7703879651624,910.1037212984957,,,
division,115,53752.0,53773;53774,603.6593368237347,1545.2083769633507,,,
division,115,53693.0,53775,1492.5624161073827,1904.0570469798658,,,
division,119,54386.0,55077;55078,1381.0593832599118,1099.2963876651982,,,
division,120,53824.0,55143,570.5703038083012,208.17073170731706,,,
division,120,54041.0,55144;55145,42.907541173071365,697.4958104594048,,,
division,120,55108.0,55146,914.8930657861316,1459.3121666243333,,,
division,120,54886.0,55147,397.8704974271012,1706.2024013722128,,,
division,120,55133.0,55148,1491.906071019473,1860.174341351661,,,
division,125,55194.0,56472,53.08834179730625,211.12934422609848,,,
division,125,55199.0,56473,289.3364122818193,206.13288316983056,,,
division,125,55215.0,56474,970.2153011751171,209.2778371271263,,,
division,125,55221.0,56475,1181.9728870202673,205.66246226821906,,,
division,125,55587.0,56476,35.13534338358459,883.0683417085427,,,
division,125,55598.0,56477,127.96613418530352,901.1418530351438,,,
division,125,56207.0,56478,253.72988505747125,1657.742656449553,,,
division,125,56247.0,56479,41.211894446632535,1705.5458842063804,,,
division,125,56335.0,56480,277.5355648535565,1786.8510460251046,,,
division,125,56351.0,56481,392.02726733847066,1805.9158269116776,,,
division,125,56378.0,56482,267.77545691906005,1834.5104438642297,,,
division,125,56440.0,56483,704.1598049837487,1910.9582881906827,,,
division,126,55203.0,56561;56562,508.1515995772889,232.65721971370928,,,
division,126,56486.0,56563;56564,849.2103910933486,256.68113045960604,,,
division,126,55217.0,56565;56566,1035.5832580548029,212.4237277928335,,,
division,126,55282.0,56567;56568,1086.6216356107661,494.62474120082817,,,
division,126,55286.0,56569;56570,1012.6881653099562,498.76330619912335,,,
division,126,55294.0,56571;56572,495.6457100591716,506.72189349112426,,,
division,126,55302.0,56573;56574,963.6516172506739,500.54582210242586,,,
division,126,55304.0,56575,58.83497536945813,503.13628899835794,,,
division,126,55310.0,56576,358.78812351543945,536.3681710213776,,,
division,126,55320.0,56577;56578,186.1802270577105,538.1603595080417,,,
division,126,55316.0,56579;56580,679.2236842105264,539.2368421052631,,,
division,126,55317.0,56581;56582,721.2774986041318,534.857063093244,,,
division,126,55318.0,56583,979.6843971631206,535.1372847011145,,,
division,126,55322.0,56584;56585,412.0492700729927,541.1254562043796,,,
division,126,55323.0,56586;56587,1355.9245951417004,546.3036437246964,,,
division,126,55340.0,56588;56589,260.06649451258875,569.328276307295,,,
division,126,55361.0,56590;56591,599.4507042253521,584.7728107777098,,,
division,126,55370.0,56592;56593,1356.7951807228915,601.4426125554851,,,
division,126,55384.0,56594;56595,409.7531188443861,624.9297439264609,,,
division,126,55383.0,56596;56597,1273.012968299712,627.8299711815562,,,
division,126,55390.0,56598;56599,978.8800749531542,624.2923173016865,,,
division,126,55410.0,56600;56601,1078.559785261103,652.9516837481698,,,
division,126,55411.0,56602,1006.4165191740414,659.7545722713865,,,
division,126,55421.0,56603;56604,703.9084266926449,671.4052605942524,,,
division,126,55429.0,56605;56606,608.49462890625,682.55517578125,,,
division,126,55441.0,56607;56608,550.6747195858499,701.4788610871441,,,
division,126,55465.0,56609;56610,1421.2592997811817,728.7352297592997,,,
division,126,55474.0,56611;56612,1005.9733069698468,741.2125556104795,,,
division,126,55478.0,56613;56614,1139.55,738.1139534883721,,,
division,126,55480.0,56615,850.202291758484,742.9255178492728,,,
division,126,55486.0,56616,319.94711538461536,747.3525641025641,,,
division,126,55488.0,56617;56618,932.5294413688979,752.3236034222446,,,
division,126,55489.0,56619,223.83198146002317,760.6969872537659,,,
division,126,55494.0,56620;56621,1039.4711934156378,765.4197530864197,,,
division,126,55498.0,56622;56623,620.5659824046921,770.5404273146208,,,
division,126,55500.0,56624;56625,721.5741578682755,770.6696832579186,,,
division,126,55509.0,56626;56627,1119.0851370851371,780.9264069264069,,,
division,126,55534.0,56628;56629,51.483870967741936,823.673342786246,,,
division,126,55542.0,56630;56631,195.55042016806723,821.3857142857142,,,
division,126,55543.0,56632;56633,495.3709677419355,821.5297766749379,,,
division,126,55583.0,56634;56635,1474.9813453928773,883.3578292820803,,,
division,126,56476.0,56636;56637,81.11498397435898,898.5472756410256,,,
division,126,55611.0,56638;56639,456.0328227571116,904.4755652808169,,,
division,126,55613.0,56640;56641,1102.6913086913087,904.1418581418582,,,
division,126,55625.0,56642;56643,788.2479652740097,919.3695062398264,,,
division,126,55628.0,56644;56645,838.3208351086494,926.5347251810822,,,
division,126,55635.0,56646;56647,1282.6667917448406,945.2030018761726,,,
division,126,55645.0,56648,1456.9745621351126,960.7819015846538,,,
division,126,55646.0,56649;56650,921.5277777777778,951.2248062015503,,,
division,126,55647.0,56651;56652,1237.6901960784314,952.8019607843137,,,
division,126,55682.0,56653;56654,476.4487983281087,998.5146290491118,,,
division,126,55686.0,56655,438.6274817136886,997.966039707419,,,
division,126,55687.0,56656;56657,57.16993281075028,1022.1682530795073,,,
division,126,55689.0,56658;56659,358.13735783027124,1002.3770778652669,,,
division,126,55697.0,56660;56661,521.8202372127502,1009.9103039288361,,,
division,126,55708.0,56662;56663,255.5983606557377,1012.1811475409836,,,
division,126,55717.0,56664,1039.51878914405,1038.169102296451,,,
division,126,55740.0,56665,1184.6441653584511,1063.2087912087911,,,
division,126,56505.0,56666;56667,1543.8028823802883,1077.0088331008833,,,
division,126,55751.0,56668;56669,230.3925032313658,1081.0866006031883,,,
division,126,55760.0,56670;56671,310.9536464771323,1081.8077873918419,,,
division,126,55767.0,56672;56673,1016.9414634146342,1091.7379790940768,,,
division,126,55780.0,56674;56675,201.78902116402116,1116.970238095238,,,
division,126,55787.0,56676;56677,1251.496644295302,1123.429013939081,,,
division,126,55816.0,56678;56679,857.8634868421053,1165.5679824561403,,,
division,126,55821.0,56680,448.97972972972974,1176.972072072072,,,
division,126,55824.0,56681;56682,361.36242424242425,1177.9666666666667,,,
division,126,55827.0,56683;56684,812.9051663128096,1175.89313517339,,,
division,126,55837.0,56685;56686,398.1971759959657,1199.2168431669188,,,
division,126,55838.0,56687;56688,1139.9206666666666,1188.1866666666667,,,
division,126,55875.0,56689;56690,1146.11501120239,1250.7289021657953,,,
division,126,55889.0,56691;56692,228.78230227094753,1265.9678935003915,,,
division,126,55895.0,56693;56694,1057.0362389813909,1282.1371204701272,,,
division,126,55905.0,56695;56696,925.5842358604092,1296.9193742478942,,,
division,126,55908.0,56697,727.7461257976299,1310.095259799453,,,
division,126,55911.0,56698,233.98232129131438,1303.3166794773251,,,
division,126,55910.0,56699;56700,164.5480386583286,1307.0380898237636,,,
division,126,55924.0,56701;56702,471.1087962962963,1328.8217592592594,,,
division,126,55920.0,56703;56704,297.60650788326063,1323.3357933579337,,,
division,126,55923.0,56705;56706,1153.3897280966767,1322.8590130916416,,,
division,126,55952.0,56707;56708,688.7902707664066,1365.8880220284534,,,
division,126,56517.0,56709;56710,1187.9442827442826,1368.7309771309772,,,
division,126,55967.0,56711;56712,1023.3492894540015,1383.6148092744952,,,
division,126,55971.0,56713;56714,311.93230944254833,1390.8128555176336,,,
division,126,55989.0,56715;56716,763.2929061784897,1419.9217391304348,,,
division,126,55990.0,56717;56718,243.39092604101927,1416.6538222498446,,,
division,126,55996.0,56719;56720,276.23002421307507,1427.902340597256,,,
division,126,56022.0,56721;56722,660.4030126849894,1456.8176532769555,,,
division,126,56005.0,56723,306.1740056818182,1436.221590909091,,,
division,126,56006.0,56724;56725,151.21959858323495,1437.4020070838253,,,
division,126,56007.0,56726;56727,900.0166736140059,1444.7365568987077,,,
division,126,56031.0,56728,1062.3472874839813,1477.3827424177703,,,
division,126,56066.0,56729,159.18924205378974,1507.8322738386307,,,
division,126,56078.0,56730;56731,199.83076043453403,1520.3870783304747,,,
division,126,56086.0,56732;56733,807.8315946348733,1528.0283159463488,,,
division,126,56101.0,56734;56735,458.3617443012884,1540.5753221010903,,,
division,126,56099.0,56736,880.4479532163742,1538.295321637427,,,
division,126,56109.0,56737;56738,273.6082474226804,1548.39911634757,,,
division,126,56124.0,56739,483.60170006071644,1571.1177899210686,,,
division,126,56127.0,56740;56741,1451.4081027667985,1562.0533596837945,,,
division,126,56135.0,56742,892.4793432203389,1574.4163135593221,,,
division,126,56138.0,56743,358.44832501781895,1576.368496079829,,,
division,126,56152.0,56744;56745,309.1326714801444,1600.0275270758123,,,
division,126,56532.0,56746;56747,1440.805580558056,1608.1863186318633,,,
division,126,56176.0,56748;56749,1014.5739329268292,1611.1966463414635,,,
division,126,56177.0,56750;56751,1388.9041237113402,1617.137113402062,,,
division,126,56189.0,56752;56753,962.9548913043478,1638.8934782608696,,,
division,126,56198.0,56754;56755,841.0077197149644,1642.7719714964371,,,
division,126,56200.0,56756,743.7939262472885,1642.2783803326104,,,
division,126,56205.0,56757;56758,357.1706460674157,1646.6706460674156,,,
division,126,56212.0,56759;56760,1076.252688172043,1653.1559139784947,,,
division,126,56213.0,56761;56762,1190.7507102272727,1653.7947443181818,,,
division,126,56225.0,56763,764.2283878504672,1667.8644859813085,,,
division,126,56233.0,56764;56765,446.21488595438177,1677.827130852341,,,
division,126,56232.0,56766;56767,970.546553808948,1683.4588875453446,,,
division,126,56237.0,56768;56769,326.20477247502777,1683.441731409545,,,
division,126,56240.0,56770;56771,889.8454619787408,1681.1226492232215,,,
division,126,56244.0,56772;56773,162.37791012452627,1691.7628586897672,,,
division,126,56247.0,56774;56775,39.63613360323887,1698.2778340080972,,,
division,126,56255.0,56776,994.7111111111111,1701.6900584795321,,,
division,126,56261.0,56777;56778,621.0660480349345,1707.5502183406113,,,
division,126,56273.0,56779,1505.4748687171793,1708.2288072018005,,,
division,126,56285.0,56780;56781,846.635294117647,1735.1490196078432,,,
division,126,56291.0,56782;56783,194.53663500678425,1740.050881953867,,,
division,126,56290.0,56784;56785,1484.3067349926794,1741.5256222547584,,,
division,126,56313.0,56786,223.7595744680851,1761.997340425532,,,
division,126,56327.0,56787;56788,1540.7387640449438,1775.2186329588014,,,
division,126,56328.0,56789;56790,1433.804794520548,1775.0278253424658,,,
division,126,56339.0,56791;56792,307.2197624190065,1789.596112311015,,,
division,126,56343.0,56793,238.4996572995202,1797.5716244002742,,,
division,126,56356.0,56794,1082.4407862407863,1800.204914004914,,,
division,126,56360.0,56795,960.7260273972603,1810.3329362715901,,,
division,126,56370.0,56796,1498.7686711930164,1819.5693501454898,,,
division,126,56380.0,56797;56798,211.38183869148335,1830.7428087986464,,,
division,126,56382.0,56799;56800,1239.78381256656,1832.2944621938232,,,
division,126,56383.0,56801;56802,441.2529644268775,1832.5737812911725,,,
division,126,56394.0,56803;56804,1121.032258064516,1837.8018433179723,,,
division,126,56543.0,56805;56806,1551.7422037422039,1842.6283783783783,,,
division,126,56402.0,56807;56808,321.194776119403,1852.0716417910448,,,
division,126,56406.0,56809;56810,1319.3486700215672,1854.488856937455,,,
division,126,56407.0,56811;56812,570.1752577319587,1860.7308735756917,,,
division,126,56421.0,56813;56814,931.8711364717071,1881.60485021398,,,
division,126,56427.0,56815;56816,656.8081936685288,1891.8933891992551,,,
division,126,56428.0,56817;56818,1075.9421813403417,1899.6176084099868,,,
division,126,56454.0,56819;56820,480.55428067078554,1918.5604589585173,,,
division,126,56461.0,56821;56822,798.80845323741,1921.2356115107914,,,
division,126,56483.0,56823;56824,719.9805825242719,1922.001386962552,,,
division,127,56485.0,57478,438.87741326245106,241.86898433128147,,,
division,127,56836.0,57479;57480,1093.990860596113,234.66266273734473,,,
division,127,56936.0,57481,55.495023359739996,744.4842575665244,,,
division,127,56972.0,57482;57483,1367.3149876214054,849.5061892972767,,,
division,127,56990.0,57484;57485,986.9171974522293,898.171729544341,,,
division,127,57116.0,57486,1607.4418423106947,1157.4496487119438,,,
division,127,57272.0,57487;57488,751.7548420868958,1570.234688536032,,,
division,127,57329.0,57489,1514.44926199262,1647.6549815498156,,,
division,127,56823.0,57490,697.7775510204082,1915.2663265306123,,,
division,130,58637.0,58809,499.65519439133203,1784.655194391332,,,
division,144,64872.0,66015,571.5193959414818,240.32925908447382,,,
division,144,64875.0,66016,718.1835698626976,244.80504595977078,,,
division,144,64876.0,66017,779.9337937798848,239.4736605500838,,,
division,144,64923.0,66018,1055.5607353906762,532.2547603414314,,,
division,144,64955.0,66019,1353.4562607204116,583.4039451114922,,,
